ANO;LOCALIDAD_RESIDENCIA;GRUPOS_EDAD_QUINQUENIOS;SEXO;CASOS;MUERTES
2021;04 - San Cristóbal;14. 60 a 64 años;M;727;55
2021;04 - San Cristóbal;06. 20 a 24 años;F;1985;
2021;12 - Barrios Unidos;06. 20 a 24 años;M;1065;1
2021;15 - Antonio Nariño;10. 40 a 44 años;M;542;2
2021;19 - Ciudad Bolívar;11. 45 A 49 años;F;2264;21
2021;99 - Localidad Desconocida;12. 50 a 54 años;M;709;8
2021;99 - Localidad Desconocida;10. 40 a 44 años;F;1082;6
2021;05 - Usme;03. 5 a 9 años;F;348;
2021;11 - Suba;16. 70 a 74 años;M;1353;176
2021;11 - Suba;06. 20 a 24 años;F;8295;4
2021;01 - Usaquén;10. 40 a 44 años;M;3545;20
2021;01 - Usaquén;10. 40 a 44 años;F;4177;10
2021;10 - Engativá;07. 25 a 29 años;M;6398;7
2021;10 - Engativá;12. 50 a 54 años;M;3619;111
2021;22 - En Rev_Loc;16. 70 a 74 años;F;169;1
2021;13 - Teusaquillo;08. 30 a 34 años;M;1511;4
2021;16 - Puente Aranda;08. 30 a 34 años;M;1882;7
2021;17 - La Candelaria;07. 25 a 29 años;F;359;
2021;12 - Barrios Unidos;06. 20 a 24 años;F;1151;
2021;99 - Localidad Desconocida;08. 30 a 34 años;F;1404;1
2021;18 - Rafael Uribe Uribe;06. 20 a 24 años;F;2595;2
2022;11 - Suba;20. 90 a 94 años;F;235;25
2022;11 - Suba;21. 95 a 99 años;M;29;5
2022;11 - Suba;09. 35 a 39 años;M;2369;
2022;01 - Usaquén;10. 40 a 44 años;M;1793;
2022;01 - Usaquén;08. 30 a 34 años;M;1772;1
2022;02 - Chapinero;05. 15 a 19 años;M;273;
2022;10 - Engativá;04. 10 a 14 años;F;328;
2022;10 - Engativá;16. 70 a 74 años;M;494;11
2022;06 - Tunjuelito;05. 15 a 19 años;F;129;
2022;22 - En Rev_Loc;20. 90 a 94 años;M;84;
2022;22 - En Rev_Loc;14. 60 a 64 años;M;773;1
2022;22 - En Rev_Loc;02. 1 a 4 años;M;462;
2022;13 - Teusaquillo;12. 50 a 54 años;F;609;
2022;12 - Barrios Unidos;12. 50 a 54 años;F;368;
2022;99 - Localidad Desconocida;09. 35 a 39 años;M;374;
2023;22 - En Rev_Loc;01. Menor de 1 año;F;154;
2023;17 - La Candelaria;15. 65 a 69 años;F;4;
2023;11 - Suba;14. 60 a 64 años;M;54;
2020;05 - Usme;08. 30 a 34 años;F;1243;
2020;05 - Usme;02. 1 a 4 años;M;142;
2020;05 - Usme;07. 25 a 29 años;M;1030;3
2020;05 - Usme;05. 15 a 19 años;F;424;
2020;05 - Usme;13. 55 a 59 años;M;491;26
2020;07 - Bosa;16. 70 a 74 años;M;365;68
2020;07 - Bosa;06. 20 a 24 años;M;1843;3
2020;07 - Bosa;08. 30 a 34 años;M;2159;6
2020;11 - Suba;15. 65 a 69 años;M;1156;90
2020;11 - Suba;07. 25 a 29 años;F;5093;1
2020;08 - Kennedy;02. 1 a 4 años;M;537;
2020;08 - Kennedy;17. 75 a 79 años;F;522;57
2020;01 - Usaquén;10. 40 a 44 años;M;1570;8
2020;01 - Usaquén;14. 60 a 64 años;M;913;33
2020;09 - Fontibón;06. 20 a 24 años;M;1084;1
2020;10 - Engativá;04. 10 a 14 años;F;719;
2020;10 - Engativá;13. 55 a 59 años;F;2155;25
2020;06 - Tunjuelito;02. 1 a 4 años;F;68;
2020;06 - Tunjuelito;07. 25 a 29 años;F;831;1
2020;22 - En Rev_Loc;08. 30 a 34 años;F;665;
2020;22 - En Rev_Loc;07. 25 a 29 años;M;717;
2020;13 - Teusaquillo;08. 30 a 34 años;M;709;1
2020;13 - Teusaquillo;13. 55 a 59 años;M;426;10
2020;13 - Teusaquillo;01. Menor de 1 año;M;16;
2020;16 - Puente Aranda;05. 15 a 19 años;F;477;1
2020;16 - Puente Aranda;08. 30 a 34 años;M;1359;5
2020;16 - Puente Aranda;12. 50 a 54 años;M;798;16
2020;16 - Puente Aranda;09. 35 a 39 años;F;1035;1
2020;04 - San Cristóbal;12. 50 a 54 años;F;974;6
2020;04 - San Cristóbal;14. 60 a 64 años;F;576;17
2020;04 - San Cristóbal;13. 55 a 59 años;F;844;10
2020;12 - Barrios Unidos;13. 55 a 59 años;M;337;16
2020;12 - Barrios Unidos;01. Menor de 1 año;M;13;
2020;15 - Antonio Nariño;09. 35 a 39 años;F;371;
2020;15 - Antonio Nariño;07. 25 a 29 años;M;400;
2020;19 - Ciudad Bolívar;06. 20 a 24 años;M;1462;1
2020;19 - Ciudad Bolívar;09. 35 a 39 años;F;1944;3
2020;19 - Ciudad Bolívar;08. 30 a 34 años;M;1863;4
2020;18 - Rafael Uribe Uribe;13. 55 a 59 años;F;794;19
2021;05 - Usme;06. 20 a 24 años;M;1516;1
2021;07 - Bosa;06. 20 a 24 años;F;4288;4
2021;11 - Suba;09. 35 a 39 años;F;8579;19
2021;11 - Suba;12. 50 a 54 años;F;6235;57
2021;08 - Kennedy;11. 45 A 49 años;F;5457;45
2021;08 - Kennedy;13. 55 a 59 años;M;3453;174
2021;08 - Kennedy;17. 75 a 79 años;M;699;146
2021;01 - Usaquén;12. 50 a 54 años;M;2306;54
2021;02 - Chapinero;05. 15 a 19 años;M;616;
2021;09 - Fontibón;09. 35 a 39 años;M;2508;15
2021;10 - Engativá;13. 55 a 59 años;F;4421;66
2021;10 - Engativá;13. 55 a 59 años;M;3427;149
2021;14 - Los Mártires;08. 30 a 34 años;M;668;
2021;16 - Puente Aranda;02. 1 a 4 años;M;179;
2021;16 - Puente Aranda;18. 80 a 84 años;F;222;33
2021;16 - Puente Aranda;07. 25 a 29 años;M;1883;3
2021;04 - San Cristóbal;08. 30 a 34 años;F;2149;4
2021;19 - Ciudad Bolívar;15. 65 a 69 años;M;667;86
2021;18 - Rafael Uribe Uribe;11. 45 A 49 años;F;1924;15
2021;05 - Usme;09. 35 a 39 años;M;1504;16
2021;07 - Bosa;13. 55 a 59 años;F;2369;53
2021;07 - Bosa;07. 25 a 29 años;F;4925;6
2021;11 - Suba;14. 60 a 64 años;F;4096;105
2021;01 - Usaquén;04. 10 a 14 años;M;1332;
2021;01 - Usaquén;05. 15 a 19 años;F;2176;
2021;01 - Usaquén;18. 80 a 84 años;F;467;55
2021;02 - Chapinero;12. 50 a 54 años;F;1025;11
2021;10 - Engativá;10. 40 a 44 años;M;4579;61
2021;13 - Teusaquillo;10. 40 a 44 años;F;1357;1
2021;16 - Puente Aranda;12. 50 a 54 años;F;1439;8
2021;04 - San Cristóbal;12. 50 a 54 años;F;1463;19
2021;12 - Barrios Unidos;05. 15 a 19 años;M;657;
2021;15 - Antonio Nariño;06. 20 a 24 años;F;687;
2021;19 - Ciudad Bolívar;06. 20 a 24 años;M;2674;1
2021;18 - Rafael Uribe Uribe;13. 55 a 59 años;M;1362;70
2022;07 - Bosa;01. Menor de 1 año;F;131;
2022;11 - Suba;06. 20 a 24 años;F;2486;
2022;01 - Usaquén;09. 35 a 39 años;F;2662;
2022;02 - Chapinero;17. 75 a 79 años;F;292;3
2022;13 - Teusaquillo;17. 75 a 79 años;F;246;2
2022;13 - Teusaquillo;21. 95 a 99 años;F;18;4
2022;14 - Los Mártires;16. 70 a 74 años;M;74;5
2022;16 - Puente Aranda;01. Menor de 1 año;F;49;
2022;19 - Ciudad Bolívar;09. 35 a 39 años;M;564;1
2023;22 - En Rev_Loc;07. 25 a 29 años;F;150;
2023;22 - En Rev_Loc;09. 35 a 39 años;F;158;
2023;19 - Ciudad Bolívar;02. 1 a 4 años;M;31;
2023;11 - Suba;15. 65 a 69 años;F;105;1
2023;22 - En Rev_Loc;16. 70 a 74 años;F;115;2
2023;16 - Puente Aranda;05. 15 a 19 años;M;1;
2020;05 - Usme;17. 75 a 79 años;F;139;16
2020;05 - Usme;07. 25 a 29 años;F;1355;1
2020;05 - Usme;12. 50 a 54 años;M;556;23
2020;11 - Suba;11. 45 A 49 años;M;2591;34
2020;11 - Suba;20. 90 a 94 años;F;154;43
2020;11 - Suba;13. 55 a 59 años;F;2813;33
2020;03 - Santa Fe;13. 55 a 59 años;M;316;11
2020;08 - Kennedy;06. 20 a 24 años;M;2936;3
2020;08 - Kennedy;16. 70 a 74 años;M;744;115
2020;08 - Kennedy;04. 10 a 14 años;F;952;
2020;01 - Usaquén;16. 70 a 74 años;M;472;51
2020;01 - Usaquén;07. 25 a 29 años;F;2618;1
2020;02 - Chapinero;15. 65 a 69 años;M;237;17
2020;02 - Chapinero;13. 55 a 59 años;M;435;12
2020;09 - Fontibón;07. 25 a 29 años;M;1462;2
2020;10 - Engativá;09. 35 a 39 años;F;2971;6
2020;10 - Engativá;05. 15 a 19 años;M;1039;
2020;10 - Engativá;10. 40 a 44 años;M;2281;11
2020;06 - Tunjuelito;06. 20 a 24 años;F;652;1
2020;06 - Tunjuelito;09. 35 a 39 años;F;612;
2020;06 - Tunjuelito;12. 50 a 54 años;F;535;4
2020;06 - Tunjuelito;10. 40 a 44 años;M;463;8
2020;22 - En Rev_Loc;11. 45 A 49 años;F;326;
2020;14 - Los Mártires;10. 40 a 44 años;F;288;
2020;16 - Puente Aranda;09. 35 a 39 años;M;1136;7
2020;16 - Puente Aranda;03. 5 a 9 años;F;190;
2020;17 - La Candelaria;09. 35 a 39 años;M;166;2
2020;04 - San Cristóbal;08. 30 a 34 años;M;1379;1
2020;04 - San Cristóbal;18. 80 a 84 años;F;169;28
2020;15 - Antonio Nariño;15. 65 a 69 años;M;164;16
2020;19 - Ciudad Bolívar;11. 45 A 49 años;M;1022;15
2020;99 - Localidad Desconocida;10. 40 a 44 años;M;279;
2020;18 - Rafael Uribe Uribe;11. 45 A 49 años;F;894;6
2020;18 - Rafael Uribe Uribe;02. 1 a 4 años;M;161;
2021;05 - Usme;15. 65 a 69 años;M;430;63
2021;08 - Kennedy;02. 1 a 4 años;M;897;
2021;08 - Kennedy;07. 25 a 29 años;F;8223;4
2021;08 - Kennedy;05. 15 a 19 años;M;3082;
2021;08 - Kennedy;09. 35 a 39 años;M;5946;40
2021;01 - Usaquén;07. 25 a 29 años;F;4949;4
2021;02 - Chapinero;13. 55 a 59 años;F;872;8
2021;09 - Fontibón;06. 20 a 24 años;M;2252;3
2021;10 - Engativá;16. 70 a 74 años;M;1056;152
2021;10 - Engativá;05. 15 a 19 años;M;2832;1
2021;10 - Engativá;04. 10 a 14 años;M;1997;
2021;06 - Tunjuelito;14. 60 a 64 años;M;456;35
2021;04 - San Cristóbal;06. 20 a 24 años;M;1599;1
2021;19 - Ciudad Bolívar;09. 35 a 39 años;F;3285;15
2021;05 - Usme;07. 25 a 29 años;F;2307;2
2021;07 - Bosa;07. 25 a 29 años;M;4037;4
2021;06 - Tunjuelito;07. 25 a 29 años;M;1158;3
2021;14 - Los Mártires;13. 55 a 59 años;F;432;8
2022;05 - Usme;07. 25 a 29 años;F;626;
2022;07 - Bosa;08. 30 a 34 años;M;749;1
2022;07 - Bosa;06. 20 a 24 años;F;1060;3
2022;07 - Bosa;18. 80 a 84 años;F;64;7
2022;11 - Suba;06. 20 a 24 años;M;1798;1
2022;11 - Suba;05. 15 a 19 años;F;1195;
2022;11 - Suba;13. 55 a 59 años;M;1684;7
2022;08 - Kennedy;15. 65 a 69 años;M;558;9
2022;01 - Usaquén;19. 85 a 89 años;F;436;15
2022;01 - Usaquén;18. 80 a 84 años;M;520;29
2022;09 - Fontibón;09. 35 a 39 años;F;1139;1
2022;09 - Fontibón;09. 35 a 39 años;M;850;
2022;09 - Fontibón;16. 70 a 74 años;F;358;7
2022;10 - Engativá;10. 40 a 44 años;F;1906;
2022;10 - Engativá;15. 65 a 69 años;M;621;9
2022;10 - Engativá;19. 85 a 89 años;F;264;27
2022;10 - Engativá;05. 15 a 19 años;M;439;
2022;22 - En Rev_Loc;18. 80 a 84 años;F;364;1
2022;17 - La Candelaria;05. 15 a 19 años;F;41;
2022;12 - Barrios Unidos;14. 60 a 64 años;F;417;
2022;99 - Localidad Desconocida;17. 75 a 79 años;M;60;4
2022;18 - Rafael Uribe Uribe;15. 65 a 69 años;F;251;2
2023;02 - Chapinero;14. 60 a 64 años;F;46;
2023;11 - Suba;18. 80 a 84 años;M;42;1
2023;09 - Fontibón;18. 80 a 84 años;M;8;
2020;05 - Usme;09. 35 a 39 años;F;1080;2
2020;07 - Bosa;13. 55 a 59 años;M;971;38
2020;07 - Bosa;09. 35 a 39 años;F;2219;6
2020;07 - Bosa;10. 40 a 44 años;M;1611;27
2020;03 - Santa Fe;15. 65 a 69 años;F;172;15
2020;08 - Kennedy;09. 35 a 39 años;M;3408;13
2020;08 - Kennedy;14. 60 a 64 años;F;1636;50
2020;08 - Kennedy;14. 60 a 64 años;M;1504;109
2020;01 - Usaquén;06. 20 a 24 años;M;1622;
2020;09 - Fontibón;08. 30 a 34 años;M;1353;4
2020;09 - Fontibón;01. Menor de 1 año;F;36;
2020;09 - Fontibón;16. 70 a 74 años;M;273;37
2020;09 - Fontibón;07. 25 a 29 años;F;1612;1
2020;10 - Engativá;17. 75 a 79 años;M;463;86
2020;06 - Tunjuelito;14. 60 a 64 años;F;351;7
2020;13 - Teusaquillo;08. 30 a 34 años;F;735;
2020;13 - Teusaquillo;18. 80 a 84 años;F;97;17
2020;14 - Los Mártires;07. 25 a 29 años;F;463;1
2020;14 - Los Mártires;08. 30 a 34 años;M;441;
2020;16 - Puente Aranda;14. 60 a 64 años;M;538;29
2020;16 - Puente Aranda;10. 40 a 44 años;F;898;1
2020;17 - La Candelaria;06. 20 a 24 años;M;131;
2020;04 - San Cristóbal;07. 25 a 29 años;F;1643;1
2020;12 - Barrios Unidos;15. 65 a 69 años;F;215;13
2020;15 - Antonio Nariño;04. 10 a 14 años;F;94;
2020;15 - Antonio Nariño;10. 40 a 44 años;M;299;4
2020;15 - Antonio Nariño;11. 45 A 49 años;M;249;4
2020;19 - Ciudad Bolívar;12. 50 a 54 años;F;1202;15
2020;18 - Rafael Uribe Uribe;16. 70 a 74 años;M;337;63
2020;18 - Rafael Uribe Uribe;11. 45 A 49 años;M;922;9
2020;18 - Rafael Uribe Uribe;07. 25 a 29 años;M;1479;1
2021;07 - Bosa;15. 65 a 69 años;M;681;114
2021;03 - Santa Fe;08. 30 a 34 años;M;973;2
2021;08 - Kennedy;14. 60 a 64 años;M;2487;192
2021;02 - Chapinero;09. 35 a 39 años;M;1701;5
2021;02 - Chapinero;10. 40 a 44 años;F;1411;
2021;09 - Fontibón;13. 55 a 59 años;M;1652;70
2021;09 - Fontibón;14. 60 a 64 años;F;1530;33
2021;10 - Engativá;14. 60 a 64 años;M;2559;149
2021;10 - Engativá;15. 65 a 69 años;F;1980;95
2021;10 - Engativá;06. 20 a 24 años;M;5072;2
2021;13 - Teusaquillo;13. 55 a 59 años;M;828;27
2021;16 - Puente Aranda;09. 35 a 39 años;M;1754;10
2021;12 - Barrios Unidos;08. 30 a 34 años;M;1196;4
2021;12 - Barrios Unidos;10. 40 a 44 años;M;936;9
2021;15 - Antonio Nariño;08. 30 a 34 años;F;753;2
2021;19 - Ciudad Bolívar;08. 30 a 34 años;F;3818;4
2021;19 - Ciudad Bolívar;10. 40 a 44 años;M;2365;41
2021;18 - Rafael Uribe Uribe;17. 75 a 79 años;F;317;41
2021;18 - Rafael Uribe Uribe;14. 60 a 64 años;M;994;72
2021;18 - Rafael Uribe Uribe;10. 40 a 44 años;F;2264;11
2021;18 - Rafael Uribe Uribe;05. 15 a 19 años;F;1348;
2021;07 - Bosa;12. 50 a 54 años;F;2941;41
2021;03 - Santa Fe;09. 35 a 39 años;M;927;1
2021;02 - Chapinero;16. 70 a 74 años;F;312;22
2021;02 - Chapinero;07. 25 a 29 años;F;2085;1
2021;02 - Chapinero;06. 20 a 24 años;F;1443;
2021;10 - Engativá;11. 45 A 49 años;M;3755;88
2021;04 - San Cristóbal;14. 60 a 64 años;F;941;44
2021;99 - Localidad Desconocida;07. 25 a 29 años;F;1304;1
2021;18 - Rafael Uribe Uribe;10. 40 a 44 años;M;1835;21
2022;11 - Suba;07. 25 a 29 años;M;2256;1
2022;11 - Suba;12. 50 a 54 años;F;2534;2
2022;02 - Chapinero;17. 75 a 79 años;M;251;5
2022;02 - Chapinero;06. 20 a 24 años;F;666;
2022;22 - En Rev_Loc;09. 35 a 39 años;F;1485;
2022;13 - Teusaquillo;03. 5 a 9 años;F;105;
2022;16 - Puente Aranda;15. 65 a 69 años;F;302;1
2022;12 - Barrios Unidos;10. 40 a 44 años;F;513;
2022;12 - Barrios Unidos;16. 70 a 74 años;M;174;6
2022;19 - Ciudad Bolívar;06. 20 a 24 años;M;527;
2022;18 - Rafael Uribe Uribe;19. 85 a 89 años;F;69;10
2023;22 - En Rev_Loc;20. 90 a 94 años;M;28;5
2023;05 - Usme;16. 70 a 74 años;M;5;
2023;11 - Suba;16. 70 a 74 años;F;85;
2023;10 - Engativá;11. 45 A 49 años;F;43;
2020;07 - Bosa;04. 10 a 14 años;M;709;
2020;07 - Bosa;12. 50 a 54 años;M;1258;36
2020;11 - Suba;15. 65 a 69 años;F;1264;41
2020;11 - Suba;01. Menor de 1 año;M;155;
2020;03 - Santa Fe;05. 15 a 19 años;M;174;
2020;03 - Santa Fe;06. 20 a 24 años;F;453;1
2020;08 - Kennedy;13. 55 a 59 años;F;2264;26
2020;08 - Kennedy;15. 65 a 69 años;M;1007;133
2020;01 - Usaquén;09. 35 a 39 años;M;1952;10
2020;01 - Usaquén;17. 75 a 79 años;F;368;40
2020;02 - Chapinero;12. 50 a 54 años;F;467;4
2020;02 - Chapinero;06. 20 a 24 años;M;613;
2020;09 - Fontibón;13. 55 a 59 años;M;865;32
2020;09 - Fontibón;11. 45 A 49 años;M;915;7
2020;09 - Fontibón;05. 15 a 19 años;F;589;
2020;10 - Engativá;14. 60 a 64 años;F;1429;29
2020;13 - Teusaquillo;17. 75 a 79 años;F;110;5
2020;14 - Los Mártires;04. 10 a 14 años;M;81;
2020;16 - Puente Aranda;14. 60 a 64 años;F;571;13
2020;17 - La Candelaria;07. 25 a 29 años;M;158;
2020;04 - San Cristóbal;15. 65 a 69 años;M;384;48
2020;04 - San Cristóbal;04. 10 a 14 años;F;335;
2020;19 - Ciudad Bolívar;04. 10 a 14 años;M;530;
2020;19 - Ciudad Bolívar;14. 60 a 64 años;F;728;19
2020;99 - Localidad Desconocida;14. 60 a 64 años;M;102;11
2020;99 - Localidad Desconocida;07. 25 a 29 años;F;302;1
2021;05 - Usme;17. 75 a 79 años;M;182;43
2021;07 - Bosa;09. 35 a 39 años;F;4270;10
2021;07 - Bosa;19. 85 a 89 años;F;101;23
2021;07 - Bosa;13. 55 a 59 años;M;1890;112
2021;11 - Suba;15. 65 a 69 años;F;2435;112
2021;11 - Suba;14. 60 a 64 años;M;3264;155
2021;11 - Suba;03. 5 a 9 años;F;1852;
2021;11 - Suba;03. 5 a 9 años;M;1867;2
2021;08 - Kennedy;12. 50 a 54 años;M;3961;124
2021;08 - Kennedy;18. 80 a 84 años;M;398;118
2021;02 - Chapinero;11. 45 A 49 años;F;1155;8
2021;09 - Fontibón;05. 15 a 19 años;F;1394;
2021;10 - Engativá;02. 1 a 4 años;M;856;
2021;10 - Engativá;03. 5 a 9 años;F;1319;
2021;04 - San Cristóbal;17. 75 a 79 años;M;217;48
2021;99 - Localidad Desconocida;15. 65 a 69 años;F;294;13
2021;18 - Rafael Uribe Uribe;05. 15 a 19 años;M;1196;
2021;05 - Usme;07. 25 a 29 años;M;1803;5
2021;02 - Chapinero;07. 25 a 29 años;M;1812;1
2021;09 - Fontibón;04. 10 a 14 años;M;897;
2021;10 - Engativá;17. 75 a 79 años;M;666;130
2021;04 - San Cristóbal;04. 10 a 14 años;F;670;
2021;04 - San Cristóbal;10. 40 a 44 años;M;1399;22
2022;03 - Santa Fe;11. 45 A 49 años;F;298;2
2022;22 - En Rev_Loc;04. 10 a 14 años;F;348;
2022;22 - En Rev_Loc;05. 15 a 19 años;M;406;
2022;13 - Teusaquillo;19. 85 a 89 años;F;127;9
2022;17 - La Candelaria;17. 75 a 79 años;F;25;1
2022;04 - San Cristóbal;18. 80 a 84 años;M;72;21
2022;19 - Ciudad Bolívar;08. 30 a 34 años;M;665;
2022;18 - Rafael Uribe Uribe;18. 80 a 84 años;F;78;3
2023;01 - Usaquén;20. 90 a 94 años;F;27;1
2023;16 - Puente Aranda;17. 75 a 79 años;M;7;
2020;05 - Usme;15. 65 a 69 años;F;304;18
2020;05 - Usme;12. 50 a 54 años;F;694;7
2020;07 - Bosa;01. Menor de 1 año;M;99;
2020;11 - Suba;01. Menor de 1 año;F;136;1
2020;11 - Suba;08. 30 a 34 años;F;4571;6
2020;03 - Santa Fe;06. 20 a 24 años;M;425;1
2020;03 - Santa Fe;02. 1 a 4 años;F;59;
2020;01 - Usaquén;08. 30 a 34 años;M;2129;4
2020;02 - Chapinero;07. 25 a 29 años;F;977;1
2020;09 - Fontibón;13. 55 a 59 años;F;1029;9
2020;06 - Tunjuelito;15. 65 a 69 años;F;194;10
2020;06 - Tunjuelito;05. 15 a 19 años;M;418;
2020;14 - Los Mártires;11. 45 A 49 años;M;248;2
2020;16 - Puente Aranda;15. 65 a 69 años;F;340;14
2020;04 - San Cristóbal;19. 85 a 89 años;M;85;32
2020;04 - San Cristóbal;11. 45 A 49 años;F;934;6
2020;04 - San Cristóbal;02. 1 a 4 años;M;168;
2020;12 - Barrios Unidos;11. 45 A 49 años;F;434;1
2020;12 - Barrios Unidos;08. 30 a 34 años;M;583;1
2020;15 - Antonio Nariño;13. 55 a 59 años;M;239;8
2020;15 - Antonio Nariño;15. 65 a 69 años;F;152;8
2020;15 - Antonio Nariño;14. 60 a 64 años;F;195;9
2020;15 - Antonio Nariño;12. 50 a 54 años;F;293;1
2020;99 - Localidad Desconocida;09. 35 a 39 años;M;361;
2020;18 - Rafael Uribe Uribe;14. 60 a 64 años;M;664;43
2020;18 - Rafael Uribe Uribe;09. 35 a 39 años;F;1291;2
2020;18 - Rafael Uribe Uribe;17. 75 a 79 años;M;248;54
2021;05 - Usme;09. 35 a 39 años;F;1893;6
2021;05 - Usme;14. 60 a 64 años;M;646;71
2021;07 - Bosa;03. 5 a 9 años;M;842;1
2021;07 - Bosa;12. 50 a 54 años;M;2463;85
2021;03 - Santa Fe;11. 45 A 49 años;F;668;8
2021;08 - Kennedy;15. 65 a 69 años;M;1504;170
2021;01 - Usaquén;11. 45 A 49 años;F;3375;13
2021;01 - Usaquén;12. 50 a 54 años;F;2973;19
2021;02 - Chapinero;12. 50 a 54 años;M;873;13
2021;02 - Chapinero;17. 75 a 79 años;F;224;19
2021;09 - Fontibón;15. 65 a 69 años;F;906;45
2021;09 - Fontibón;04. 10 a 14 años;F;880;
2021;10 - Engativá;03. 5 a 9 años;M;1349;
2021;13 - Teusaquillo;07. 25 a 29 años;M;1576;1
2021;13 - Teusaquillo;06. 20 a 24 años;M;1221;
2021;13 - Teusaquillo;08. 30 a 34 años;F;1689;1
2021;13 - Teusaquillo;14. 60 a 64 años;F;802;19
2021;04 - San Cristóbal;11. 45 A 49 años;M;1160;16
2021;19 - Ciudad Bolívar;06. 20 a 24 años;F;3333;2
2021;19 - Ciudad Bolívar;05. 15 a 19 años;M;1386;1
2021;99 - Localidad Desconocida;11. 45 A 49 años;M;913;12
2021;99 - Localidad Desconocida;10. 40 a 44 años;M;1108;3
2021;02 - Chapinero;14. 60 a 64 años;M;648;28
2021;09 - Fontibón;17. 75 a 79 años;M;270;57
2021;04 - San Cristóbal;04. 10 a 14 años;M;597;
2022;05 - Usme;09. 35 a 39 años;F;577;
2022;03 - Santa Fe;10. 40 a 44 años;M;310;1
2022;01 - Usaquén;15. 65 a 69 años;M;1073;10
2022;01 - Usaquén;08. 30 a 34 años;F;2663;
2022;02 - Chapinero;07. 25 a 29 años;M;760;
2022;09 - Fontibón;13. 55 a 59 años;M;548;1
2022;10 - Engativá;13. 55 a 59 años;M;812;3
2022;10 - Engativá;18. 80 a 84 años;F;408;16
2022;10 - Engativá;11. 45 A 49 años;M;917;1
2022;22 - En Rev_Loc;02. 1 a 4 años;F;389;
2022;18 - Rafael Uribe Uribe;06. 20 a 24 años;F;616;1
2022;18 - Rafael Uribe Uribe;03. 5 a 9 años;F;84;
2023;22 - En Rev_Loc;19. 85 a 89 años;M;63;8
2023;01 - Usaquén;02. 1 a 4 años;F;38;
2023;01 - Usaquén;01. Menor de 1 año;M;63;
2023;19 - Ciudad Bolívar;01. Menor de 1 año;F;45;1
2020;05 - Usme;19. 85 a 89 años;F;51;18
2020;11 - Suba;17. 75 a 79 años;F;639;51
2020;03 - Santa Fe;07. 25 a 29 años;M;555;1
2020;02 - Chapinero;11. 45 A 49 años;M;503;3
2020;02 - Chapinero;20. 90 a 94 años;M;24;16
2020;09 - Fontibón;10. 40 a 44 años;M;1091;1
2020;10 - Engativá;05. 15 a 19 años;F;1160;1
2020;10 - Engativá;11. 45 A 49 años;F;2196;11
2020;10 - Engativá;15. 65 a 69 años;M;914;92
2020;06 - Tunjuelito;10. 40 a 44 años;F;516;2
2020;14 - Los Mártires;06. 20 a 24 años;F;320;
2020;04 - San Cristóbal;10. 40 a 44 años;F;1067;3
2020;15 - Antonio Nariño;04. 10 a 14 años;M;86;
2020;99 - Localidad Desconocida;12. 50 a 54 años;F;165;6
2020;18 - Rafael Uribe Uribe;07. 25 a 29 años;F;1611;3
2020;18 - Rafael Uribe Uribe;04. 10 a 14 años;F;293;
2020;18 - Rafael Uribe Uribe;01. Menor de 1 año;F;52;1
2021;05 - Usme;17. 75 a 79 años;F;146;22
2021;05 - Usme;11. 45 A 49 años;F;1306;8
2021;03 - Santa Fe;04. 10 a 14 años;M;261;
2021;03 - Santa Fe;04. 10 a 14 años;F;268;
2021;08 - Kennedy;14. 60 a 64 años;F;3132;112
2021;01 - Usaquén;21. 95 a 99 años;F;39;7
2021;10 - Engativá;15. 65 a 69 años;M;1478;153
2021;06 - Tunjuelito;13. 55 a 59 años;M;655;37
2021;14 - Los Mártires;03. 5 a 9 años;F;106;
2021;99 - Localidad Desconocida;16. 70 a 74 años;M;176;19
2021;18 - Rafael Uribe Uribe;16. 70 a 74 años;M;511;83
2021;07 - Bosa;11. 45 A 49 años;F;3301;37
2021;01 - Usaquén;03. 5 a 9 años;M;952;
2021;09 - Fontibón;07. 25 a 29 años;F;3174;1
2021;22 - En Rev_Loc;18. 80 a 84 años;F;59;
2021;04 - San Cristóbal;01. Menor de 1 año;M;73;
2021;19 - Ciudad Bolívar;03. 5 a 9 años;F;592;
2021;99 - Localidad Desconocida;05. 15 a 19 años;M;434;1
2022;08 - Kennedy;05. 15 a 19 años;F;632;
2022;02 - Chapinero;04. 10 a 14 años;M;228;
2022;02 - Chapinero;08. 30 a 34 años;F;1233;1
2022;09 - Fontibón;13. 55 a 59 años;F;820;
2022;09 - Fontibón;06. 20 a 24 años;F;852;
2022;10 - Engativá;08. 30 a 34 años;M;1495;
2022;06 - Tunjuelito;16. 70 a 74 años;F;104;1
2022;12 - Barrios Unidos;15. 65 a 69 años;M;206;4
2022;19 - Ciudad Bolívar;10. 40 a 44 años;M;471;2
2022;99 - Localidad Desconocida;15. 65 a 69 años;M;101;5
2023;11 - Suba;02. 1 a 4 años;M;74;
2023;11 - Suba;01. Menor de 1 año;M;131;
2023;09 - Fontibón;10. 40 a 44 años;M;19;
2020;05 - Usme;17. 75 a 79 años;M;157;34
2020;07 - Bosa;02. 1 a 4 años;F;307;
2020;11 - Suba;05. 15 a 19 años;M;1609;
2020;01 - Usaquén;14. 60 a 64 años;F;1028;9
2020;01 - Usaquén;10. 40 a 44 años;F;1778;1
